Date,Open,High,Low,Close,Daily_Price_Change
2023-02-13,142.9499969482422,143.91000366210938,142.55999755859375,143.86000061035156,0.30679294869877527
2023-02-14,142.8000030517578,143.1199951171875,141.5500030517578,142.64999389648438,-0.8411001728997114
2023-02-15,140.41000366210938,140.97999572753906,140.05999755859375,140.97000122070312,-1.1777025921223316
2023-02-16,141.39999389648438,143.66000366210938,141.32000732421875,142.6999969482422,1.2272084220461776
2023-02-17,142.0800018310547,143.0500030517578,141.82000732421875,142.85000610351562,0.10512204518675627
2023-02-21,140.16000366210938,140.5800018310547,138.72999572753906,139.17999267578125,-2.5691377465359877
2023-02-22,138.6999969482422,139.27999877929688,138.2899932861328,138.64999389648438,-0.3808009823161207
2023-02-23,139.02999877929688,139.49000549316406,138.14999389648438,138.9499969482422,0.21637437069186305
2023-02-24,137.1999969482422,137.1999969482422,135.47999572753906,136.0500030517578,-2.0870773372989704
2023-02-27,137.0,137.13999938964844,135.9600067138672,136.25,0.1470025312429346
2023-02-28,136.11000061035156,136.58999633789062,135.8800048828125,135.9199981689453,-0.24220317875572883
2023-03-01,136.66000366210938,137.49000549316406,136.5,136.52999877929688,0.44879386298499746
2023-03-02,136.1199951171875,137.33999633789062,136.0800018310547,137.27000427246094,0.5420094483120197
2023-03-03,138.57000732421875,139.9199981689453,138.39999389648438,139.8300018310547,1.8649358774059044
2023-03-06,140.11000061035156,140.63999938964844,139.9600067138672,140.1300048828125,0.21454841438126593
2023-03-07,141.27999877929688,141.38999938964844,138.75,139.0800018310547,-0.7493063692075808
2023-03-08,139.49000549316406,139.85000610351562,138.97999572753906,139.7100067138672,0.45298020888566715
2023-03-09,140.17999267578125,140.67999267578125,138.25999450683594,138.52000427246094,-0.8517660755993139
2023-03-10,139.1999969482422,139.33999633789062,137.4499969482422,137.97000122070312,-0.39705676782682
2023-03-13,136.41000366210938,137.75999450683594,136.3300018310547,137.1199951171875,-0.6160803768899825
2023-03-14,136.41000366210938,136.75999450683594,135.55999755859375,136.6699981689453,-0.32817748269142744
2023-03-15,135.0,135.0,132.35000610351562,133.5800018310547,-2.2609178161185794
2023-03-16,134.02999877929688,136.02999877929688,133.77000427246094,135.89999389648438,1.7367809804074597
2023-03-17,135.55999755859375,135.55999755859375,133.27000427246094,133.47999572753906,-1.7807198510903843
2023-03-20,133.64999389648438,135.80999755859375,133.5500030517578,135.1300048828125,1.2361471442068783
2023-03-21,135.1999969482422,136.1699981689453,135.0,135.77999877929688,0.4810137445403484
2023-03-22,136.07000732421875,137.75999450683594,135.49000549316406,135.57000732421875,-0.1546556613389427
2023-03-23,136.6199951171875,137.10000610351562,135.17999267578125,135.8699951171875,0.22127887936991275
2023-03-24,136.00999450683594,136.66000366210938,135.1999969482422,136.64999389648438,0.5740772851460907
2023-03-27,136.69000244140625,137.30999755859375,136.42999267578125,136.9600067138672,0.22686632362212134
2023-03-28,137.41000366210938,138.5,137.11000061035156,137.92999267578125,0.7082256968200529
2023-03-29,139.60000610351562,140.5399932861328,139.30999755859375,139.6699981689453,1.2615135108823727
2023-03-30,140.0,140.36000061035156,139.2899932861328,139.6199951171875,-0.0358008537362009
2023-03-31,140.99000549316406,141.75999450683594,140.89999389648438,141.69000244140625,1.4826009143470653
2023-04-03,142.0,142.6300048828125,141.63999938964844,142.33999633789062,0.458743655363536
2023-04-04,143.0399932861328,143.0500030517578,141.6699981689453,142.13999938964844,-0.140506500904658
2023-04-05,140.5500030517578,141.19000244140625,140.1699981689453,140.4199981689453,-1.2100754383627677
2023-04-06,139.19000244140625,139.3699951171875,138.2100067138672,138.8699951171875,-1.103833550754596
2023-04-10,138.52999877929688,138.64999389648438,136.88999938964844,138.00999450683594,-0.6192846839418675
2023-04-11,137.5399932861328,138.0399932861328,137.22999572753906,137.58999633789062,-0.3043244588525118
2023-04-12,137.57000732421875,137.8000030517578,136.30999755859375,136.44000244140625,-0.8358121426649712
2023-04-13,137.0500030517578,137.49000549316406,136.3000030517578,137.22999572753906,0.5790041571364535
2023-04-14,136.47999572753906,137.1199951171875,135.6199951171875,135.9600067138672,-0.9254456410487388
2023-04-17,136.7100067138672,137.7899932861328,136.66000366210938,137.75,1.3165586920717898
2023-04-18,137.08999633789062,137.33999633789062,136.55999755859375,137.0399932861328,-0.5154313712284475
2023-04-19,135.89999389648438,135.89999389648438,134.7899932861328,135.25999450683594,-1.298890007663911
2023-04-20,134.0,134.41000366210938,133.02000427246094,133.8000030517578,-1.079396358399476
2023-04-21,134.4199981689453,134.7899932861328,133.38999938964844,134.6699981689453,0.6502205510794834
2023-04-24,134.0500030517578,134.97000122070312,133.88999938964844,134.83999633789062,0.12623314120199236
2023-04-25,134.75,134.94000244140625,133.4600067138672,133.50999450683594,-0.9863555823020675
2023-04-26,134.49000549316406,134.99000549316406,133.8800048828125,134.02000427246094,0.3820011883820973
2023-04-27,135.75999450683594,137.83999633789062,135.75999450683594,137.52000427246094,2.6115504315941784
2023-04-28,136.6199951171875,137.33999633789062,136.2899932861328,137.3300018310547,-0.13816349294886177
2023-05-01,137.3300018310547,137.58999633789062,136.5500030517578,136.69000244140625,-0.46603027824595467
2023-05-02,135.3000030517578,135.4199981689453,134.25,135.16000366210938,-1.1193201784839624
2023-05-03,135.91000366210938,136.42999267578125,135.30999755859375,135.57000732421875,0.3033468859133581
2023-05-04,135.1999969482422,135.77000427246094,134.8800048828125,134.91000366210938,-0.48683604518141577
2023-05-05,136.2100067138672,137.92999267578125,135.72999572753906,137.5399932861328,1.9494400360483333
2023-05-08,137.85000610351562,138.1999969482422,137.2899932861328,137.80999755859375,0.19630964493304592
2023-05-09,141.44000244140625,141.75999450683594,140.5800018310547,140.85000610351562,2.2059419481734954
2023-05-10,143.94000244140625,144.22999572753906,143.02000427246094,143.58999633789062,1.9453248957343128
2023-05-11,141.91000366210938,142.67999267578125,141.25,142.6699981689453,-0.6407118827278291
2023-05-12,144.1999969482422,144.85000610351562,142.77999877929688,143.27000427246094,0.42055520517012557
2023-05-15,141.88999938964844,142.41000366210938,141.27999877929688,142.39999389648438,-0.6072522859160601
2023-05-16,141.58999633789062,141.72000122070312,141.0,141.1300048828125,-0.8918462556923079
2023-05-17,141.1300048828125,142.17999267578125,141.1300048828125,142.02000427246094,0.6306237928549896
2023-05-18,142.75999450683594,142.75999450683594,141.63999938964844,142.50999450683594,0.34501494130008137
2023-05-19,142.07000732421875,142.44000244140625,141.7100067138672,142.22000122070312,-0.20348978830316833
2023-05-22,141.66000366210938,141.7100067138672,140.8300018310547,141.19000244140625,-0.7242292015582796
2023-05-23,138.5500030517578,140.32000732421875,138.50999450683594,139.5500030517578,-1.1615548985694168
2023-05-24,140.3800048828125,140.3800048828125,139.13999938964844,139.3300018310547,-0.1576504592561867
2023-05-25,139.11000061035156,139.97999572753906,138.80999755859375,139.60000610351562,0.19378760418615748
2023-05-26,139.16000366210938,140.44000244140625,139.0800018310547,140.0800018310547,0.34383646601214846
2023-05-30,139.55999755859375,139.55999755859375,137.3699951171875,137.72999572753906,-1.6776171279251462
2023-05-31,136.4600067138672,136.57000732421875,135.14999389648438,136.1300048828125,-1.161686556566588
2023-06-01,139.64999389648438,140.86000061035156,139.22000122070312,140.64999389648438,3.3203473529314076
2023-06-02,145.0,146.38999938964844,145.0,146.0,3.803772723554566
2023-06-05,145.82000732421875,146.4499969482422,145.4600067138672,145.72999572753906,-0.18493443319241853
2023-06-06,147.0,148.7899932861328,146.1300048828125,148.47999572753906,1.88705145174195
2023-06-07,145.22999572753906,146.02999877929688,145.19000244140625,145.30999755859375,-2.134966500647173
2023-06-08,145.07000732421875,147.0,145.02999877929688,146.86000061035156,1.066687136329203
2023-06-09,148.0,149.13999938964844,147.91000366210938,148.63999938964844,1.2120378400511944
2023-06-12,149.10000610351562,149.8800048828125,148.74000549316406,149.58999633789062,0.6391260442297542
2023-06-13,157.88999938964844,159.10000610351562,157.2899932861328,158.0800018310547,5.675516880144182
2023-06-14,165.88999938964844,166.47999572753906,164.14999389648438,165.57000732421875,4.738110707494103
2023-06-15,164.13999938964844,169.07000732421875,164.0,168.17999267578125,1.5763636142454462
2023-06-16,166.00999450683594,166.14999389648438,164.22999572753906,164.35000610351562,-2.2773140320258567
2023-06-20,158.6999969482422,159.0,156.82000732421875,157.14999389648438,-4.380901697378903
2023-06-21,157.0,157.33999633789062,156.14999389648438,156.5,-0.41361369502345147
2023-06-22,157.00999450683594,157.7899932861328,156.72999572753906,157.11000061035156,0.38977674782847416
2023-06-23,154.0,154.02000427246094,152.77999877929688,153.3800048828125,-2.374130044585654
2023-06-26,155.3800048828125,155.6199951171875,153.91000366210938,154.5500030517578,0.7628101002078003
2023-06-27,155.33999633789062,157.2100067138672,155.2100067138672,157.17999267578125,1.7017079081795172
2023-06-28,159.1199951171875,160.60000610351562,158.89999389648438,160.11000061035156,1.864109982887019
2023-06-29,160.07000732421875,160.6199951171875,159.30999755859375,160.39999389648438,0.18112128226053237
2023-06-30,160.13999938964844,161.2100067138672,160.0,160.75,0.21820830226557675
2023-07-03,160.8800048828125,161.57000732421875,160.4199981689453,160.47000122070312,-0.17418275539463624
2023-07-05,162.30999755859375,162.30999755859375,161.35000610351562,161.89999389648438,0.8911277278639052
2023-07-06,161.1199951171875,161.1999969482422,159.85000610351562,160.8300018310547,-0.660896915236342
2023-07-07,161.0399932861328,162.97000122070312,161.0399932861328,161.77000427246094,0.5844695832271984
2023-07-10,160.0,160.39999389648438,159.52999877929688,160.24000549316406,-0.945786449210928
2023-07-11,158.0399932861328,158.5500030517578,157.5,158.4199981689453,-1.135800837386014
2023-07-12,159.47000122070312,160.30999755859375,159.1199951171875,159.27000427246094,0.536552274548785
2023-07-13,160.69000244140625,160.89999389648438,160.14999389648438,160.35000610351562,0.6780949344404652
2023-07-14,159.97000122070312,160.0,159.0800018310547,159.14999389648438,-0.748370540289578
2023-07-17,159.39999389648438,159.58999633789062,158.1699981689453,159.4499969482422,0.18850333852538093
2023-07-18,161.94000244140625,163.52999877929688,161.8699951171875,163.19000244140625,2.3455663623362044
2023-07-19,164.9499969482422,164.97999572753906,163.67999267578125,163.97000122070312,0.47796970870011
2023-07-20,163.0800018310547,163.63999938964844,162.39999389648438,163.27999877929688,-0.4208101703173761
2023-07-21,163.5800018310547,163.67999267578125,162.60000610351562,162.80999755859375,-0.2878498433469656
2023-07-24,164.5800018310547,164.9199981689453,164.25,164.52999877929688,1.0564469298539825
2023-07-25,165.0,165.8000030517578,164.74000549316406,165.55999755859375,0.6260249115290772
2023-07-26,165.16000366210938,166.02000427246094,164.8800048828125,165.6999969482422,0.08456112087031897
2023-07-27,165.8699951171875,166.72999572753906,165.3800048828125,165.42999267578125,-0.16294766290507745
2023-07-28,167.10000610351562,167.8000030517578,166.69000244140625,167.14999389648438,1.0397154668767117
2023-07-31,168.0,168.57000732421875,167.80999755859375,168.24000549316406,0.6521158459357856
2023-08-01,171.1199951171875,172.36000061035156,170.5500030517578,171.83999633789062,2.1397947736472522
2023-08-02,173.9600067138672,175.3699951171875,173.19000244140625,173.85000610351562,1.1696984453332337
2023-08-03,168.42999267578125,168.6999969482422,166.74000549316406,168.57000732421875,-3.0371001403088793
2023-08-04,171.69000244140625,172.41000366210938,170.64999389648438,170.7899932861328,1.3169519282539177
2023-08-07,172.3300018310547,173.38999938964844,171.8000030517578,173.38999938964844,1.5223410069228782
2023-08-08,169.3800048828125,170.35000610351562,168.38999938964844,170.2899932861328,-1.7878805666001418
2023-08-09,167.9199981689453,168.36000061035156,166.41000366210938,167.22999572753906,-1.7969332780770841
2023-08-10,169.5500030517578,169.72000122070312,167.2100067138672,167.66000366210938,0.2571356488407117
2023-08-11,167.3699951171875,167.63999938964844,166.64999389648438,167.27999877929688,-0.2266520783205661
2023-08-14,165.58999633789062,167.10000610351562,165.19000244140625,166.6999969482422,-0.34672515261069403
2023-08-15,165.92999267578125,165.92999267578125,164.8800048828125,165.38999938964844,-0.7858413812691811
2023-08-16,162.74000549316406,163.9199981689453,162.0,162.24000549316406,-1.90458546956227
2023-08-17,163.55999755859375,164.00999450683594,162.1699981689453,162.27999877929688,0.024650693280769964
2023-08-18,160.83999633789062,162.1999969482422,160.3800048828125,161.8699951171875,-0.25265199974950914
2023-08-21,162.16000366210938,163.2100067138672,162.0,162.7899932861328,0.5683562097344108
2023-08-22,165.83999633789062,166.44000244140625,164.89999389648438,164.99000549316406,1.3514419176640313
2023-08-23,165.42999267578125,166.0800018310547,165.11000061035156,165.91000366210938,0.5576084237317147
2023-08-24,164.52000427246094,165.02999877929688,162.77999877929688,162.77999877929688,-1.8865679065302343
2023-08-25,164.27000427246094,165.11000061035156,163.44000244140625,164.4600067138672,1.0320727037528288
2023-08-28,166.33999633789062,167.36000061035156,166.22000122070312,167.25,1.6964569939407426
2023-08-29,165.55999755859375,167.58999633789062,165.4499969482422,167.38999938964844,0.0837066604773895
2023-08-30,168.08999633789062,168.77999877929688,167.60000610351562,168.0500030517578,0.3942909758742674
2023-08-31,171.9499969482422,172.5,171.6300048828125,172.1300048828125,2.427849900007484
2023-09-01,173.91000366210938,173.91000366210938,171.9199981689453,172.5399932861328,0.2381853202173767
2023-09-05,175.0500030517578,175.83999633789062,174.6300048828125,175.3699951171875,1.6402004991164842
2023-09-06,179.7100067138672,179.8800048828125,178.1300048828125,178.8300018310547,1.972975315164427
2023-09-07,178.35000610351562,179.19000244140625,177.8000030517578,178.8699951171875,0.02236385713991762
2023-09-08,176.4199981689453,177.52999877929688,176.4199981689453,177.1300048828125,-0.9727680896033153
2023-09-11,177.92999267578125,179.1199951171875,177.72000122070312,178.6699981689453,0.8694141272968636
2023-09-12,180.22999572753906,181.86000061035156,180.0,181.27999877929688,1.460793998488552
2023-09-13,183.75999450683594,184.35000610351562,183.3800048828125,183.97999572753906,1.4894069761823836
2023-09-14,186.5,188.0500030517578,186.25,187.97999572753906,2.1741494145503193
2023-09-15,190.6699981689453,190.86000061035156,188.9499969482422,189.1999969482422,0.6490058774506036
2023-09-18,188.66000366210938,189.0500030517578,187.75,188.9600067138672,-0.12684473480232272
2023-09-19,194.4600067138672,195.64999389648438,194.11000061035156,195.0399932861328,3.2176049726079015
2023-09-20,190.14999389648438,192.52000427246094,188.50999450683594,188.75,-3.224976160097126
2023-09-21,187.19000244140625,187.32000732421875,185.85000610351562,186.3000030517578,-1.2980116282077847
2023-09-22,188.44000244140625,189.14999389648438,186.9499969482422,187.10000610351562,0.4294165532222616
2023-09-25,185.0,185.27000427246094,183.77000427246094,184.83999633789062,-1.2079153885086513
2023-09-26,181.2100067138672,182.6999969482422,180.11000061035156,180.5,-2.3479746937221546
2023-09-27,183.25999450683594,184.4199981689453,181.1699981689453,182.38999938964844,1.0470910745974615
2023-09-28,180.52999877929688,182.8699951171875,179.8300018310547,182.4199981689453,0.016447600963465092
2023-09-29,180.52999877929688,181.14999389648438,179.25999450683594,179.75,-1.463654311887741
2023-10-02,179.3000030517578,179.60000610351562,177.58999633789062,178.4600067138672,-0.7176596863047613
2023-10-03,173.32000732421875,174.42999267578125,172.82000732421875,173.64999389648438,-2.695288936694329
2023-10-04,167.1699981689453,170.19000244140625,166.9199981689453,169.4499969482422,-2.41865654815161
2023-10-05,173.82000732421875,174.36000061035156,172.16000366210938,173.0399932861328,2.1186169386519182
2023-10-06,172.64999389648438,173.6999969482422,169.91000366210938,173.17999267578125,0.08090579928359265
2023-10-09,172.5,174.1699981689453,171.97000122070312,174.1199951171875,0.5427892834977133
2023-10-10,176.5,177.50999450683594,176.0,177.14999389648438,1.7401785344971943
2023-10-11,178.3800048828125,178.57000732421875,177.0,178.02999877929688,0.49675693656907605
2023-10-12,182.5800018310547,182.9600067138672,180.47999572753906,181.60000610351562,2.005284136773189
2023-10-13,179.1300048828125,179.47000122070312,177.07000732421875,177.67999267578125,-2.1585976299471565
2023-10-16,178.19000244140625,179.6199951171875,178.19000244140625,179.10000610351562,0.7991971444559542
2023-10-17,177.80999755859375,179.67999267578125,177.6300048828125,178.22000122070312,-0.49134832653432436
2023-10-18,177.14999389648438,177.75,175.64999389648438,175.97999572753906,-1.2568766007301835
2023-10-19,176.6199951171875,176.8800048828125,174.44000244140625,174.6999969482422,-0.7273547052919715
2023-10-20,174.52999877929688,174.8000030517578,173.22999572753906,173.47999572753906,-0.6983407223896898
2023-10-23,173.0500030517578,175.0500030517578,172.47999572753906,173.80999755859375,0.1902247170751492
2023-10-24,173.22000122070312,174.5,173.2100067138672,174.1199951171875,0.17835427360226586
2023-10-25,176.24000549316406,176.8800048828125,175.0399932861328,175.17999267578125,0.6087741720187445
2023-10-26,172.9600067138672,173.55999755859375,171.3699951171875,171.61000061035156,-2.037899426127354
2023-10-27,175.35000610351562,175.49000549316406,172.27000427246094,172.80999755859375,0.6992581690893562
2023-10-30,172.27000427246094,172.92999267578125,170.49000549316406,171.39999389648438,-0.8159271350208108
2023-10-31,174.0399932861328,175.22000122070312,173.60000610351562,175.17999267578125,2.2053669275973187
2023-11-01,180.89999389648438,186.35000610351562,180.6300048828125,185.77999877929688,6.050922791813251
2023-11-02,184.9600067138672,186.72000122070312,183.3699951171875,186.5500030517578,0.4144710289161413
2023-11-03,187.5500030517578,189.8699951171875,187.5500030517578,189.58999633789062,1.6295862966506425
2023-11-06,190.22999572753906,190.55999755859375,189.0399932861328,189.64999389648438,0.03164595166025297
2023-11-07,188.52000427246094,189.6199951171875,187.55999755859375,189.57000732421875,-0.04217588971254793
2023-11-08,184.67999267578125,184.82000732421875,182.82000732421875,183.4199981689453,-3.2441889105142896
2023-11-09,186.47000122070312,186.94000244140625,183.8800048828125,184.22000122070312,0.4361591210032323
2023-11-10,185.69000244140625,187.10000610351562,184.1300048828125,187.0,1.5090645754400667
2023-11-13,185.50999450683594,188.0,185.17999267578125,187.74000549316406,0.3957248626545784
2023-11-14,190.38999938964844,192.11000061035156,189.5800018310547,192.0800018310547,2.31170566256782
2023-11-15,189.0,190.4600067138672,188.83999633789062,189.11000061035156,-1.5462313579710396
2023-11-16,190.25999450683594,190.82000732421875,189.52999877929688,190.39999389648438,0.6821391158422951
2023-11-17,191.9199981689453,193.42999267578125,191.83999633789062,193.36000061035156,1.5546254247657432
2023-11-20,186.77000427246094,188.52999877929688,185.82000732421875,187.67999267578125,-2.937529952751894
2023-11-21,185.25,185.38999938964844,181.50999450683594,183.2100067138672,-2.381706168134823
2023-11-22,184.17999267578125,184.58999633789062,183.39999389648438,184.22999572753906,0.5567321523353597
2023-11-24,187.44000244140625,188.5,187.1699981689453,188.3000030517578,2.2091990547717044
2023-11-27,186.10000610351562,186.9600067138672,186.10000610351562,186.61000061035156,-0.8975052650114557
2023-11-28,185.80999755859375,187.32000732421875,185.80999755859375,187.16000366210938,0.29473396385986117
2023-11-29,190.61000061035156,191.24000549316406,189.3800048828125,189.50999450683594,1.2556052568630793
2023-11-30,189.52999877929688,190.0,189.1300048828125,189.77999877929688,0.14247495134152022
2023-12-01,190.77000427246094,192.80999755859375,190.3699951171875,192.74000549316406,1.5597042538236572
2023-12-04,188.33999633789062,189.11000061035156,187.0500030517578,187.3699951171875,-2.786142068553077
2023-12-05,187.6999969482422,188.97999572753906,187.5,187.99000549316406,0.3309016342711635
2023-12-06,191.58999633789062,192.89999389648438,189.80999755859375,189.88999938964844,1.0106887818317922
2023-12-07,190.42999267578125,190.75999450683594,187.91000366210938,190.24000549316406,0.18432045112466433
2023-12-08,186.17999267578125,187.58999633789062,185.60000610351562,187.27999877929688,-1.5559328366259728
2023-12-11,186.80999755859375,187.7100067138672,186.27999877929688,187.0800018310547,-0.10679034042384572
2023-12-12,184.75999450683594,185.2100067138672,184.0500030517578,184.8000030517578,-1.218729290667775
2023-12-13,184.00999450683594,186.2899932861328,183.02999877929688,185.47999572753906,0.36796139856707377
2023-12-14,181.8800048828125,184.77000427246094,181.61000061035156,183.4199981689453,-1.1106305833755714
2023-12-15,182.80999755859375,183.0399932861328,180.58999633789062,180.6199951171875,-1.5265527639896526
2023-12-18,183.8699951171875,184.19000244140625,182.8800048828125,183.27999877929688,1.472707194119649
2023-12-19,184.8000030517578,185.10000610351562,183.89999389648438,183.9499969482422,0.36555989382787146
2023-12-20,180.4499969482422,182.5399932861328,179.8800048828125,179.94000244140625,-2.179937251080366
2023-12-21,178.77999877929688,181.24000549316406,178.5800018310547,180.86000061035156,0.5112805137617471
2023-12-22,178.05999755859375,179.24000549316406,178.0,178.52999877929688,-1.2882902925973605
2023-12-26,178.52999877929688,180.3699951171875,178.52999877929688,179.85000610351562,0.739375641765716
2023-12-27,180.3800048828125,181.11000061035156,180.0800018310547,180.72000122070312,0.4837337156868182
2023-12-28,181.02000427246094,181.69000244140625,180.9499969482422,181.11000061035156,0.2158031136642924
2023-12-29,183.1300048828125,183.8800048828125,182.36000061035156,183.3800048828125,1.2533842774064885
